Variables: tmin, tmax, prcp
34.335,-85.23778
31.02111,-93.05639
36.37556,-88.05333
38.73889,-77.13333
36.53583,-76.26528
41.46194,-73.26583
39.25028,-84.76083
38.73611,-77.15
39.04861,-77.99611
39.36833,-94.92889
32.91972,-79.70778
39.87944,-75.6575
35.375,-80.96944
28.67361,-82.56472
33.60333,-91.17778
41.41667,-83.08333
38.7825,-77.80167
36.92778,-88.46417
33.81111,-80.82083
36.04556,-84.19389
38.55806,-78.37972
37.21917,-86.04833
38.40722,-78.49611
41.25,-73.38611
36.71667,-76.52778
32.45917,-86.20861
37.43333,-89.33333
30.26278,-97.27194
39.88,-86.31
33.77639,-84.32278
40.41306,-74.77194
40.93889,-92.38333
38.455,-79.29333
39.46611,-74.45528
36.21,-78.88722
39.355,-94.93528
40.87389,-73.96667
31.92722,-81.45417
34.06194,-80.77389
34.69472,-98.37083
30.44722,-91.70778
35.63972,-83.68917
34.73167,-76.91556
41.45,-71.48333
30.40361,-89.70722
33.11667,-86.13889
35.16389,-79.30472
35.13889,-79.32778
35.11611,-79.31972
35.0925,-79.32361
31.20389,-84.41028
38.57556,-77.19944
33.09944,-84.53583
39.05583,-96.79083
40.98778,-75.29694
31.03,-93.19028
42.01889,-70.04917
38.51111,-77.39167
41.2125,-75.26972
33.05,-92.06667
37.61222,-92.23722
39.43056,-80.18056
41.87306,-71.95583
41.83917,-72.17111
38.62611,-77.17333
30.27056,-97.28167
37.89167,-86.02889
38.72889,-86.89389
39.30083,-86.71361
41.85583,-69.96639
30.46833,-91.73389
30.46194,-91.72583
36.86111,-96.37778
36.01667,-77.78056
36.4225,-92.30667
38.34944,-77.04778
32.32139,-91.34917
39.38611,-94.89167
33.27,-88.76917
39.13389,-86.80861
41.58333,-83.91667
39.64778,-79.61639
32.36583,-91.43056
32.54167,-89.96667
35.06389,-80.09167
37.20417,-93.00389
42.16722,-85.5175
33.79972,-80.45778
36.81167,-76.00111
37.52528,-78.00556
35.2225,-78.8175
41.74278,-70.11917
39.02667,-76.78333
38.92278,-95.03333
36.05556,-86.79722
38.87917,-92.33361
35.44028,-95.01472
32.625,-92.03472
30.65,-96.16667
45.41944,-83.83333
36.20278,-76.70833
35.11889,-79.33667
35.11194,-79.36278
37.90667,-83.93722
30.28583,-97.28972
37.94167,-85.77083
32.31111,-91.33583
32.34722,-91.32944
30.505,-91.73194
37.60861,-89.24611
41.2525,-75.23667
34.46111,-78.63333
37.73806,-92.19667
39.36944,-94.89167
33.76194,-86.51889
35.32389,-86.15
39.74972,-89.60917
38.88889,-94.99722
33.16667,-93.91083
38.55222,-77.19472
38.51333,-77.3925
39.40833,-76.69722
32.33778,-91.39222
32.33083,-91.33611
32.37194,-91.43056
32.35111,-91.35028
39.29111,-96.95917
39.095,-96.74611
32.34722,-91.34611
33.55444,-92.80833
32.35833,-91.43056
32.35528,-91.35
32.35111,-91.34806
41.12778,-83.63611
30.99611,-93.13139
32.3775,-90.84028
31.88056,-80.97972
38.54194,-77.2025
30.27417,-97.32028
32.03889,-85.47167
37.64444,-78.00556
36.06083,-86.90528
28.71944,-81.475
39.5,-77.85556
42.71833,-73.87167
42.72472,-73.87722
42.67611,-78.38417
35.99389,-82.48389
51.97833,-106.71444
42.64917,-72.31417
48.16194,-121.44861
47.10111,-122.47944
53.38056,-112.5275
43.66833,-110.69778
44.98889,-70.43667
57.02139,-111.63667
42.675,-78.375
45.27056,-109.21611
41.46583,-73.25694
42.31722,-78.75194
45.57056,-84.745
46.24167,-112.74583
42.21583,-78.89389
41.875,-78.125
42.48056,-76.45556
35.26528,-83.41833
50.70528,-104.84444
44.25167,-123.85944
57.24722,-111.595
40.17444,-75.26722
55.61639,-111.04083
57.16861,-111.03861
47.47111,-114.27861
40.93306,-109.73778
50.645,-104.43222
57.24806,-111.73444
57.23972,-111.73417
55.42972,-114.82944
53.52444,-104.14111
48.20778,-121.57583
44.80944,-91.1825
46.40917,-112.74583
43.86889,-69.93889
43.72,-91.21417
56.38917,-111.03917
56.99722,-111.5625
57.39306,-111.98139
41.95694,-70.06056
48.34667,-113.97556
45.09167,-67.075
45.09167,-67.08333
56.7025,-111.37028
56.42,-111.37528
40.89028,-124.14194
46.845,-92.03889
43.76167,-79.68806
51.02417,-114.01
45.38861,-75.90694
37.78611,-81.49722
46.25556,-123.41361
52.91611,-118.10361
47.28167,-114.2
44.81111,-73.25556
44.03389,-79.54
37.77806,-92.17583
42.3025,-85.34861
45.53111,-73.1475
47.58722,-116.25611
40.53944,-124.14194
48.47222,-117.69167
43.605,-116.06
41.69861,-87.98389
41.89361,-69.9725
46.83694,-114.10194
48.48778,-123.35
57.20889,-111.69194
40.84694,-123.9875
48.05083,-121.4325
55.53583,-110.88889
46.69861,-113.66778
47.02556,-122.33528
42.29694,-85.32417
48.19028,-121.51889
57.18111,-111.58389
41.88333,-73.40889
43.32333,-77.72194
44.28694,-72.57389
41.35833,-71.66389
45.70833,-122.81667
57.19778,-111.045
49.65833,-110.29833
40.89472,-124.14278
41.84333,-123.21028
44.40806,-67.90389
45.37222,-84.95556
44.40167,-123.31333
38.62778,-78.325
42.245,-77.78389
56.91722,-111.45722
50.48611,-102.24167
46.80333,-121.05194
41.29917,-124.03722
44.9825,-70.41472
55.41444,-114.80278
47.08333,-122.71
46.07306,-114.21
48.42694,-123.48167
57.15611,-111.06056
41.85028,-73.45194
41.84889,-73.45611
47.21583,-114.14139
52.32917,-107.39444
41.77056,-73.45667
42.45833,-122.39361
51.08333,-117.925
47.55111,-116.19
55.38944,-110.74389
55.57139,-110.90333
49.08861,-119.53111
47.23417,-114.16333
49.68167,-110.18611
47.48222,-116.72361
47.85,-113.85861
45.60056,-122.1075
46.43611,-84.96389
47.88028,-113.84889
39.98333,-82.35
35.06944,-83.38389
56.18944,-110.97278
47.08083,-121.25917
43.50861,-110.84333
43.67222,-110.59778
45.39167,-122.83
41.11806,-75.59333
46.84917,-116.54972
49.29083,-119.35472
43.59,-110.82833
57.1975,-111.53056
38.80972,-86.88194
47.17194,-114.08333
47.38222,-91.19639
40.56,-124.05611
57.00556,-111.60778
44.80111,-71.71111
55.42833,-114.82639
41.95889,-73.24861
57.38278,-111.88417
56.69778,-111.38056
57.31194,-111.21139
42.13333,-74.18889
41.78694,-73.45722
55.42667,-114.82472
41.37778,-71.59444
42.705,-122.075
41.22861,-123.65111
39.7,-106.16667
41.49222,-121.94028
42.11306,-122.66111
34.76417,-120.45861
44.42583,-123.32611
44.31361,-123.83889
37.70528,-119.75361
45.67861,-118.11111
42.94083,-123.69083
56.39917,-110.92056
43.88056,-122.20722
45.81528,-117.85972
45.83472,-117.93917
38.70806,-120.07194
41.25972,-123.60528
39.7,-120.45
44.1575,-124.04028
43.95389,-122.20472
36.54389,-121.89972
39.13333,-108.09167
45.74,-118.17028
38.04333,-122.85861
44.27528,-123.86417
37.75417,-119.80444
42.59028,-120.8175
37.62917,-119.08444
35.89417,-121.07472
44.20028,-121.95417
44.30056,-122.07583
39.66667,-120.6
39.25611,-119.87806
47.05556,-122.4875
42.14972,-123.42389
37.76611,-119.75972
40.95667,-123.48528
40.31,-121.435
42.45083,-123.67028
34.45833,-118.85833
40.74528,-123.0675
63.73333,-149.27778
44.5075,-123.62944
57.98889,-135.39722
41.81639,-122.67722
41.83278,-122.66528
40.51722,-123.35056
42.24778,-122.235
39.43306,-120.26083
38.06028,-122.77111
41.29306,-123.54694
36.74528,-118.98111
41.32778,-124.02222
63.725,-148.98889
44.51611,-123.4975
39.73722,-122.84278
58.41667,-134.55
40.34583,-121.51361
45.09444,-122.26944
44.0625,-122.05056
41.28833,-123.55222
38.70833,-120.32222
47.89722,-117.11389
38.04833,-122.87
42.88861,-123.28139
44.50556,-123.81389
37.93056,-122.74
48.06222,-121.51389
37.93167,-122.74222
45.5875,-118.03056
37.91917,-122.69028
37.50583,-122.49389
39.72778,-122.8475
35.32472,-120.815
47.60694,-122.53
42.73333,-123.26667
36.53667,-121.87111
37.89472,-122.49806
41.26278,-123.60278
37.86694,-122.57944
36.52278,-121.8175
40.78278,-124.12167
44.25806,-123.7475
34.225,-116.94167
34.21944,-116.96389
36.525,-121.83056
39.43,-120.24333
38.67611,-120.11694
39.62222,-120.525
47.07472,-122.71306
39.43389,-120.23472
42.02528,-122.10139
59.09833,-158.58972
40.67472,-123.285
59.51389,-139.68056
39.61667,-120.44167
32.06667,-112.7
39.03583,-85.43722
38.84083,-86.79472
38.92083,-85.36694
38.84806,-85.45528
38.85833,-85.38
38.83056,-85.44667
36.00806,-84.22556
26.32222,-97.51417
42.96944,-76.34222
31.64167,-98.93639
37.7375,-92.045
30.46333,-94.38556
34.75,-78.41667
34.09278,-78.29722
32.66056,-91.04
37.705,-92.11694
31.18194,-97.62222
34.13806,-84.09222
35.13611,-79.30778
45.41139,-76.0625
37.81194,-85.82944
34.63,-82.79
32.85917,-110.73167
33.81361,-80.78222
40.59528,-74.14583
37.86083,-85.91917
36.80528,-75.97889
34.54722,-80.20278
28.29611,-99.38472
30.22972,-97.65417
31.31167,-97.67944
31.61833,-98.89417
30.25194,-97.2725
37.96667,-85.77944
30.14444,-98.03889
30.38333,-97.91667
38.79417,-86.83556
38.83694,-92.41667
30.26528,-97.26333
40.95,-93.31667
31.78778,-110.63694
31.15333,-97.66472
36.08528,-79.03222
39.11139,-96.82861
36.68361,-76.14972
38.87139,-86.9025
31.765,-110.84639
40.93889,-92.38056
33.93417,-86.26694
37.92556,-86.00694
39.23889,-78.1625
41.44167,-87.70972
36.08889,-86.73889
32.16667,-112.93333
41.44,-87.71333
30.45611,-91.71583
28.09472,-97.37611
30.34444,-98.13611
39.48889,-76.34444
28.31222,-99.44417
36.68333,-93.28333
33.16111,-96.61944
26.06944,-98.14722
41.27528,-73.65444
37.1975,-92.99389
40.86667,-74.83333
41.78333,-73.45
30.31528,-89.66333
29.97389,-92.80889
40.57083,-83.61806
37.82583,-85.87611
31.59056,-109.50889
32.65556,-91.06889
37.77694,-83.69583
38.50639,-79.28306
28.38389,-97.36222
36.57194,-93.05722
31.59361,-92.82417
30.32778,-96.76944
42.96389,-76.73056
39.30306,-86.73389
40.72639,-75.0875
35.36028,-90.01417
40.73889,-75.09167
39.59,-85.225
31.4275,-81.39944
37.69556,-92.11278
41.775,-91.57222
31.60444,-98.92361
38.97139,-86.85556
43.18222,-77.885
41.46278,-73.06972
39.86139,-87.44306
38.55278,-77.41111
31.62139,-98.95194
40.86389,-73.20278
37.97722,-86.02861
35.98611,-75.66111
37.95056,-85.97944
39.32139,-86.8525
36.82222,-75.99111
41.58806,-71.18944
32.36222,-91.35028
43.08889,-88.31111
30.28333,-97.32833
38.26861,-76.43778
31.01889,-93.07139
37.67556,-92.18306
38.25333,-76.4225
44.33583,-88.36222
40.69444,-75.70278
36.68333,-95.87778
26.06667,-98.15
36.73611,-96.40278
35.39861,-78.28944
38.23306,-84.90028
36.55861,-76.27833
28.78889,-81.43333
38.55361,-77.19667
38.42028,-78.40583
39.98472,-75.48444
35.04861,-79.27111
43.17222,-87.88889
35.43833,-95.01472
36.4325,-87.46056
38.75972,-86.88472
38.57889,-79.27028
35.13833,-89.85028
31.36,-97.66444
30.49917,-91.74444
34.83611,-89.4675
38.72778,-86.42972
40.71389,-73.19306
31.56528,-111.04667
31.59472,-98.9075
38.88528,-86.73722
38.85389,-86.73417
31.19111,-97.56694
43.17083,-77.46667
31.17889,-97.55917
44.89722,-93.09722
37.77417,-92.20389
29.80222,-84.89472
33.07917,-79.50833
28.5,-80.975
35.08889,-85.43333
31.60972,-111.04222
41.30306,-70.26111
31.57083,-111.04667
36.55944,-82.10861
31.16417,-97.63583
31.57528,-111.33667
34.65056,-98.65111
43.89361,-89.34917
31.10056,-93.14139
34.75694,-87.78778
34.15833,-100.34
41.38611,-73.98333
28.46472,-82.64361
32.11667,-93.46917
46.12778,-93.00556
42.03278,-73.15639
45.58722,-84.6525
43.87333,-69.91806
46.72222,-93.99444
45.59139,-84.66917
38.47556,-78.46167
43.95,-71.71667
44.02778,-75.65
38.72806,-78.32472
48.58611,-118.30556
42.91417,-72.28167
41.29806,-106.14083
44.59472,-76.50167
41.98194,-72.96944
42.02306,-71.76889
44,-71.75
43.59444,-71.68083
45.57917,-84.74194
44.98917,-113.56806
46.43333,-84.79722
38.60833,-78.31667
49.29806,-119.64667
49.66861,-110.25806
46.80806,-84.31083
45.96389,-72.56111
38.58333,-78.36667
41.77806,-73.39222
41.11056,-75.58139
34.41944,-111.14333
34.41083,-111.15417
34.4125,-111.15972
34.41361,-111.15583
34.41556,-111.19194
34.42694,-111.19
34.41389,-111.15278
34.43222,-111.17806
34.42583,-111.17639
34.41361,-111.14778
34.40056,-111.15806
34.42333,-111.07889
34.40778,-111.07639
34.41111,-111.07361
34.42056,-111.15167
35.84028,-106.44889
44.48667,-68.01417
42.51972,-120.71278
42.61417,-123.85222
38.51111,-79.27944
44.775,-72.53889
39.0725,-79.41333
46.45833,-84.95
41.93778,-69.99583
41.32,-123.52222
53.37611,-112.52917
45.55667,-84.70361
62.68333,-141.26389
42.58444,-120.92139
46.78,-121.33972
38.91667,-107.75
56.20139,-110.89278
35.84528,-106.4025
35.85139,-106.42917
45.58333,-65.08333
45.80083,-117.83833
45.65278,-65.13333
46.16972,-62.83333
43.96694,-69.42583
37.97194,-109.51944
42.50694,-120.66472
35.83917,-106.30889
46.74444,-121.08917
42.22778,-124.09722
46.16194,-62.82667
55.39444,-130.99444
39.85556,-111.60639
41.9775,-70.01139
34.405,-111.07583
55.41111,-131.02778
46.41667,-84.98056
44.99167,-70.50917
47.02056,-121.12833
44.58528,-67.53639
40.4975,-112.5725
44.33722,-68.06417
46.05806,-62.78972
44.42472,-74.34917
44.66306,-67.32333
45.96667,-72.56944
46.96222,-120.92722
53.38,-112.50528
37.87028,-119.6525
44.58333,-115.91667
64.86667,-147.91667
42.29389,-123.23583
48.16806,-121.45361
48.48194,-58.25611
41.29583,-123.5575
48.3725,-113.97639
49.55444,-114.36083
65.31111,-143.13333
48.13889,-121.63889
33.38083,-117.32222
43.16667,-73.11667
44.52778,-72.81944
43.68611,-110.76389
49.60639,-57.94694
45.00861,-70.45278
40.83972,-124.07167
42.29972,-122.84111
43.47944,-123.23111
57.30222,-111.21806
46.07417,-114.25056
44.52833,-72.81583
43.88917,-122.265
40.78444,-111.68056
48.38333,-120.25
32.55806,-117.10361
42.09361,-123.3975
61.28889,-149.72222
46.94639,-121.3125
47.5125,-116.24056
47.02111,-121.13806
44.53056,-72.81111
41.10389,-123.69028
47.07778,-122.70833
45.79167,-122.77222
64.91667,-147.91667
40.67639,-124.20667
40.67583,-124.20667
43.71083,-110.67389
60.58611,-134.77222
47.59111,-113.69556
47.94611,-113.86806
33.26722,-117.37139
44.43111,-123.22139
42.82583,-122.05778
33.61111,-117.56333
44.14,-122.25333
48.305,-88.93583
41.335,-123.50972
42.49,-123.48111
57.2575,-111.04167
65.33056,-143.16944
39.05833,-120.65
39.05833,-120.65833
32.00833,-109.36167
31.35222,-110.27611
33.43333,-117.40278
37.15889,-120.79389
37.97306,-119.11111
39.54722,-119.56111
38.04,-119.14194
31.56111,-110.14167
35.67417,-118.3025
37.31528,-111.8875
37.17556,-120.76083
46.05722,-118.88889
38.73833,-121.59861
38.925,-121.58056
38.51528,-121.97444
37.61444,-121.18444
34.72528,-120.03444
39.935,-122.03611
38.76556,-121.66028
37.63667,-121.20944
33.79306,-117.73528
34.53167,-117.28333
39.2525,-122.41111
38.52139,-121.64639
39.25278,-122.40917
32.87972,-117.00806
38.15528,-121.21694
35.81111,-120.75889
37.22222,-120.79167
39.96278,-122.04583
40.50389,-122.40278
33.70556,-117.69278
38.53778,-121.86583
37.65444,-121.52028
35.85972,-120.77944
39.38556,-121.92194
34.03778,-118.74639
37.39194,-121.93917
39.58972,-121.90667
33.13278,-116.72111
38.25528,-121.40444
33.59667,-117.77583
33.83889,-117.73944
33.815,-117.74778
38.16028,-121.31417
37.41583,-121.92889
36.93361,-119.7525
37.83692,-119.8409
36.54722,-96.04167
40.74,-75.09083
42.31944,-122.85
38.2525,-78.69333
46.86694,-96.4525
37.43889,-121.92778
39.38889,-107.04444
42.02556,-123.16333
42.17389,-121.03167
39.81389,-120.41611
40.49361,-122.47861
34.98083,-86.095
42.41778,-122.90694
42.65611,-121.85333
44.31944,-88.45
42.46389,-120.74806
37.18056,-108.47167
38.28722,-111.24472
40.69306,-122.85694
48.12417,-121.40278
37.16917,-108.49028
44.80139,-111.15333
46.71833,-113.57528
41.22222,-73.05833
39.31111,-75.09167
40.35,-78.15
40.86667,-73.56667
38.60278,-104.86389
49.09889,-122.99139
35.945,-117.52861
41.68889,-81.11944
37.71667,-92.05833
37.91389,-83.9425
46.88333,-68.15
36.68139,-118.23389
40.64306,-121.46917
40.71889,-123.61806
36.78222,-118.28806
42.17917,-123.00611
37.45528,-109.06778
41.08639,-123.57222
43.86389,-110.56389
40.64333,-122.95444
40.67722,-122.91556
40.65417,-122.96111
41.06111,-122.35861
37.23194,-113.77917
40.72056,-122.80583
42.42722,-120.56694
36.41944,-116.33056
36.13389,-113.88056
47.09944,-122.70694
33.57083,-117.78083
34.41944,-119.84444
37.38444,-121.935
34.73306,-114.48833
34.17194,-114.28333
57.34833,-111.82444
33.61333,-117.76917
40.10833,-109.65556
36.52778,-114.41667
35.18361,-79.27361
31.58028,-110.52694
32.68556,-116.86639
41.25167,-75.23611
33.59167,-117.74472
33.68306,-117.6475
32.67444,-117.24056
40.21944,-112.82917
40.22222,-112.78611
34.11583,-118.19833
32.33611,-106.59722
33.80278,-117.25278
31.45194,-110.30139
37.40528,-121.92278
36.75,-121.78333
35.0125,-106.46528
33.60111,-117.75194
40.19583,-112.79722
37.40028,-121.91667
40.97972,-121.66
39.34722,-121.01944
37.76611,-84.62222
38.66944,-78.32778
39.66306,-75.74583
39.66056,-75.74611
32.9975,-114.49639
40.19583,-121.69861
36.57167,-114.34111
32.22139,-115.08222
33.11417,-116.65806
40.175,-112.825
43.44694,-110.84556
38.35833,-120.29444
34.74167,-119.98361
37.77889,-119.74417
38.475,-120.46944
44.32778,-106.93333
44.10278,-107.08889
42.79167,-106.35056
37.24167,-120.81944
35.08889,-85.39722
40.57111,-111.43417
32.66583,-116.85111
38.61389,-104.88611
37.00417,-118.30167
36.55889,-118.17111
39.26944,-106.94167
34.27222,-114.13361
35.05139,-79.32528
38.61389,-104.89167
34.95306,-106.43306
35.22139,-106.20306
38.78833,-121.62694
37.22333,-108.50417
35.06833,-79.32667
43.78056,-103.63611
49.43333,-57.74917
